datetime,open,high,low,close,volume
2018-11-29 18:00:00,122.07,122.93,120.36,120.67,20610.245750000002
2018-11-29 19:00:00,120.66,124.0,120.56,121.77,26537.709960000004
2018-11-29 20:00:00,121.69,122.73,117.85,118.0,25255.33048
2018-11-29 21:00:00,118.25,119.0,116.62,117.87,30316.425550000007
2018-11-29 22:00:00,117.91,119.7,117.77,118.2,23994.627279999993
2018-11-29 23:00:00,118.16,119.77,117.22,118.0,16910.98781
2018-11-30 00:00:00,118.04,120.9,117.73,120.38,17757.837960000004
2018-11-30 01:00:00,120.38,121.18,118.79,119.14,17034.371129999996
2018-11-30 02:00:00,119.14,120.28,117.97,118.57,18247.185939999996
2018-11-30 03:00:00,118.51,118.56,117.0,118.09,18620.41060999999
2018-11-30 04:00:00,118.07,118.75,116.98,117.74,16136.58743
2018-11-30 05:00:00,117.74,117.76,114.78,116.38,36344.60426000001
2018-11-30 06:00:00,116.36,117.47,115.47,117.41,10761.134029999994
2018-11-30 07:00:00,117.4,118.86,117.11,117.98,12831.60215
2018-11-30 08:00:00,117.99,118.51,115.85,116.68,14254.361189999998
2018-11-30 09:00:00,116.73,117.31,115.4,116.8,12254.514879999999
2018-11-30 10:00:00,116.77,119.18,116.34,118.96,23445.324490000003
2018-11-30 11:00:00,118.96,120.26,118.16,118.64,16222.737659999999
2018-11-30 12:00:00,118.64,119.83,117.8,118.93,16835.29434
2018-11-30 13:00:00,118.93,119.81,118.38,118.68,10132.304720000002
2018-11-30 14:00:00,118.7,119.94,118.24,118.42,13501.229609999999
2018-11-30 15:00:00,118.47,118.81,116.69,117.26,20629.892780000002
2018-11-30 16:00:00,117.29,118.78,116.2,117.81,17632.345429999994
2018-11-30 17:00:00,117.81,118.36,117.07,117.61,14870.173879999995
2018-11-30 18:00:00,117.61,117.77,114.15,114.32,35746.99193999999
2018-11-30 19:00:00,114.32,114.82,112.34,113.9,32145.420160000005
2018-11-30 20:00:00,113.87,114.54,112.01,113.8,25847.46671
2018-11-30 21:00:00,113.81,115.19,113.5,114.11,25196.656379999997
2018-11-30 22:00:00,114.12,114.73,113.03,113.97,16011.01896
2018-11-30 23:00:00,114.0,114.0,112.22,113.89,17681.203880000005
2018-12-01 00:00:00,113.92,115.82,113.57,115.67,13872.618760000003
2018-12-01 01:00:00,115.67,115.79,114.51,115.22,11106.525490000005
2018-12-01 02:00:00,115.19,115.62,114.27,114.55,12523.176860000001
2018-12-01 03:00:00,114.58,115.13,114.39,114.77,7525.093160000002
2018-12-01 04:00:00,114.78,114.9,111.09,114.34,15161.732859999998
2018-12-01 05:00:00,114.36,114.96,111.53,113.55,18992.406550000003
2018-12-01 06:00:00,113.58,113.71,111.91,113.01,14474.298559999997
2018-12-01 07:00:00,113.01,114.14,112.42,113.73,12530.846039999997
2018-12-01 08:00:00,113.71,114.0,112.89,113.76,9482.8243
2018-12-01 09:00:00,113.75,114.42,113.66,113.89,9096.884019999998
2018-12-01 10:00:00,113.87,113.97,113.08,113.24,6261.017720000001
2018-12-01 11:00:00,113.24,113.73,112.78,113.26,6941.999139999999
2018-12-01 12:00:00,113.25,113.35,112.09,112.53,8905.43414
2018-12-01 13:00:00,112.54,113.19,111.65,112.17,10487.292099999999
2018-12-01 14:00:00,112.19,112.79,111.35,111.99,9833.005279999998
2018-12-01 15:00:00,112.03,112.83,111.71,112.35,7728.642260000001
2018-12-01 16:00:00,112.34,114.33,112.25,113.54,14355.739529999999
2018-12-01 17:00:00,113.55,114.59,113.43,114.36,11883.966300000004
2018-12-01 18:00:00,114.31,118.88,114.19,117.88,34566.25441999999
2018-12-01 19:00:00,117.88,120.8,117.7,119.13,37335.83928000001
2018-12-01 20:00:00,119.16,120.49,117.55,118.06,36654.28151
2018-12-01 21:00:00,118.06,119.1,117.22,117.55,17291.77733000001
2018-12-01 22:00:00,117.55,118.77,117.33,118.55,11146.802670000001
2018-12-01 23:00:00,118.55,118.98,117.77,118.94,11054.073359999997
2018-12-02 00:00:00,118.96,120.17,118.77,119.11,17330.236459999996
2018-12-02 01:00:00,119.12,119.5,118.28,119.0,9865.93369
2018-12-02 02:00:00,119.01,119.43,118.54,118.75,6184.400279999999
2018-12-02 03:00:00,118.76,120.15,118.74,119.77,9027.08892
2018-12-02 04:00:00,119.73,119.89,117.17,117.9,19538.43463
2018-12-02 05:00:00,117.9,118.88,117.64,118.22,10719.167799999997
2018-12-02 06:00:00,118.24,119.35,117.98,118.76,5533.369020000002
2018-12-02 07:00:00,118.76,118.84,117.75,118.1,8934.60326
2018-12-02 08:00:00,118.09,119.07,117.99,118.54,11026.506000000003
2018-12-02 09:00:00,118.55,120.32,118.47,119.79,11368.582490000003
2018-12-02 10:00:00,119.76,120.73,119.15,119.6,15331.323149999993
2018-12-02 11:00:00,119.6,119.6,117.8,118.14,16307.345100000002
2018-12-02 12:00:00,118.18,118.6,117.85,117.92,6236.181119999999
2018-12-02 13:00:00,117.92,117.97,116.3,117.34,13592.265389999999
2018-12-02 14:00:00,117.37,117.96,116.78,117.58,8864.996710000003
2018-12-02 15:00:00,117.6,118.13,117.12,117.52,10290.336749999999
2018-12-02 16:00:00,117.52,118.08,117.01,117.66,9250.889939999997
2018-12-02 17:00:00,117.62,118.78,117.51,118.08,14424.608650000004
2018-12-02 18:00:00,118.02,118.08,116.12,116.81,20212.304220000005
2018-12-02 19:00:00,116.8,117.25,116.0,116.77,10778.788299999998
2018-12-02 20:00:00,116.75,117.89,116.33,117.3,9520.984279999999
2018-12-02 21:00:00,117.29,117.59,116.31,116.93,10226.975029999998
2018-12-02 22:00:00,116.91,118.0,116.7,117.55,13709.471439999996
2018-12-02 23:00:00,117.55,118.21,116.9,117.51,12277.815779999995
2018-12-03 00:00:00,117.47,117.77,116.56,117.08,12909.547610000001
2018-12-03 01:00:00,117.08,117.3,116.11,117.06,13718.740020000001
2018-12-03 02:00:00,117.06,117.13,116.29,116.51,8055.447980000002
2018-12-03 03:00:00,116.57,117.39,116.11,117.06,7559.94854
2018-12-03 04:00:00,117.09,118.34,116.8,117.8,9304.037750000003
2018-12-03 05:00:00,117.8,118.66,117.52,117.84,8292.895450000002
2018-12-03 06:00:00,117.82,118.18,116.13,116.83,11888.386159999998
2018-12-03 07:00:00,116.84,117.21,116.0,116.57,8509.243639999999
2018-12-03 08:00:00,116.63,116.96,115.61,116.2,11888.620879999999
2018-12-03 09:00:00,116.24,116.83,115.8,116.37,10647.317539999998
2018-12-03 10:00:00,116.42,116.51,112.67,113.43,31839.014929999998
2018-12-03 11:00:00,113.38,114.13,113.13,114.0,14853.581110000005
2018-12-03 12:00:00,113.99,114.43,113.47,114.11,6810.0286
2018-12-03 13:00:00,114.11,114.48,113.4,113.89,8535.603409999998
2018-12-03 14:00:00,113.85,113.96,112.85,113.12,10945.75287
2018-12-03 15:00:00,113.11,113.56,109.95,113.42,27681.852639999997
2018-12-03 16:00:00,113.42,114.39,112.67,114.13,10071.58074
2018-12-03 17:00:00,114.08,114.65,113.61,113.85,9287.403830000003
2018-12-03 18:00:00,113.89,114.55,113.8,113.88,6253.47023
2018-12-03 19:00:00,113.87,113.9,113.25,113.56,6931.413549999999
2018-12-03 20:00:00,113.58,114.5,113.41,114.08,8044.201990000001
2018-12-03 21:00:00,114.1,114.43,113.13,114.11,7405.040289999999
2018-12-03 22:00:00,114.11,114.31,112.0,112.0,9927.609859999999
2018-12-03 23:00:00,112.1,112.14,107.33,108.0,50945.37451999998
2018-12-04 00:00:00,108.0,108.6,106.7,108.26,21861.02998000001
2018-12-04 01:00:00,108.28,108.5,107.75,108.24,10678.28642
2018-12-04 02:00:00,108.24,108.62,107.86,108.11,9286.241680000001
2018-12-04 03:00:00,108.1,108.29,107.41,107.72,8176.844159999999
2018-12-04 04:00:00,107.72,108.63,107.13,108.63,13188.897420000001
2018-12-04 05:00:00,108.63,110.34,108.5,110.14,14178.910140000002
2018-12-04 06:00:00,110.13,110.38,108.18,109.07,7951.846749999999
2018-12-04 07:00:00,109.07,109.76,108.43,108.76,7056.109699999999
2018-12-04 08:00:00,108.76,109.9,107.5,109.09,18108.69873
2018-12-04 09:00:00,109.13,110.1,109.12,109.63,9081.29123
2018-12-04 10:00:00,109.65,109.65,108.71,108.82,6068.0590999999995
2018-12-04 11:00:00,108.79,108.98,106.93,108.47,23356.234610000003
2018-12-04 12:00:00,108.47,108.49,107.62,107.99,10732.158860000005
2018-12-04 13:00:00,107.97,108.33,106.93,107.29,10713.742869999998
2018-12-04 14:00:00,107.26,112.34,106.0,111.64,33478.77603000001
2018-12-04 15:00:00,111.62,112.35,110.85,112.35,15967.723059999995
2018-12-04 16:00:00,112.33,113.2,111.18,111.36,13191.695040000008
2018-12-04 17:00:00,111.37,112.16,111.32,111.86,8605.538720000002
2018-12-04 18:00:00,111.87,112.58,110.8,110.96,12048.61259
2018-12-04 19:00:00,110.96,111.28,110.5,111.24,10570.75865
2018-12-04 20:00:00,111.25,111.49,110.59,110.97,6995.71375
2018-12-04 21:00:00,110.97,112.14,110.73,110.96,8795.963050000002
2018-12-04 22:00:00,110.96,112.39,110.95,112.29,12714.21612
2018-12-04 23:00:00,112.27,113.2,111.47,112.17,17469.34632
2018-12-05 00:00:00,112.2,112.41,110.77,111.31,8408.86761
2018-12-05 01:00:00,111.33,111.35,110.11,110.52,11063.047889999998
2018-12-05 02:00:00,110.48,111.13,110.18,111.01,6157.679460000004
2018-12-05 03:00:00,111.04,111.21,110.51,110.7,6390.53739
2018-12-05 04:00:00,110.7,110.8,109.46,109.71,8114.982320000001
2018-12-05 05:00:00,109.71,110.6,109.02,110.2,7475.311710000002
2018-12-05 06:00:00,110.19,110.19,109.25,110.05,3999.5108699999996
2018-12-05 07:00:00,110.01,110.15,109.27,109.94,5812.54032
2018-12-05 08:00:00,109.92,110.58,109.74,110.1,5477.7663699999985
2018-12-05 09:00:00,110.12,110.21,108.67,109.02,8573.496910000002
2018-12-05 10:00:00,109.02,109.05,107.0,107.94,22480.297279999995
2018-12-05 11:00:00,107.9,108.12,107.2,107.52,10098.6515
2018-12-05 12:00:00,107.49,108.01,106.75,107.49,15585.038960000002
2018-12-05 13:00:00,107.49,108.67,107.13,108.46,8466.923309999998
2018-12-05 14:00:00,108.46,108.46,107.63,108.13,7702.525199999998
2018-12-05 15:00:00,108.12,108.29,106.31,107.14,11750.076230000002
2018-12-05 16:00:00,107.13,107.81,106.56,107.38,9411.466870000002
2018-12-05 17:00:00,107.43,108.13,106.0,108.03,14035.865639999998
2018-12-05 18:00:00,108.03,108.97,108.0,108.28,11577.21199
2018-12-05 19:00:00,108.29,108.94,107.69,108.81,9204.08772
2018-12-05 20:00:00,108.74,109.22,108.04,108.12,9851.266340000002
2018-12-05 21:00:00,108.11,109.0,107.94,108.05,9818.26907
2018-12-05 22:00:00,108.05,108.1,106.96,107.34,12980.619689999998
2018-12-05 23:00:00,107.36,107.76,106.87,107.08,6098.238949999999
2018-12-06 00:00:00,107.07,107.19,103.0,103.6,52879.17568999999
2018-12-06 01:00:00,103.58,104.59,103.36,104.16,30695.172180000012
2018-12-06 02:00:00,104.17,104.79,103.39,104.19,20714.70749
2018-12-06 03:00:00,104.2,104.54,103.11,103.83,20050.63589
2018-12-06 04:00:00,103.83,104.45,103.8,104.42,14194.703380000003
2018-12-06 05:00:00,104.45,104.66,103.66,103.66,9072.428280000002
2018-12-06 06:00:00,103.79,104.1,103.41,103.95,10691.55117
2018-12-06 07:00:00,103.94,104.16,102.38,102.71,22661.356299999996
2018-12-06 08:00:00,102.73,103.8,102.51,103.38,20761.902840000002
2018-12-06 09:00:00,103.4,104.1,103.04,103.38,10996.287339999999
2018-12-06 10:00:00,103.35,103.54,101.38,101.38,21015.613650000003
2018-12-06 11:00:00,101.43,102.6,101.03,102.1,22925.230579999996
2018-12-06 12:00:00,102.1,102.18,100.0,100.02,19746.257270000002
2018-12-06 13:00:00,100.01,103.68,95.97,103.46,75408.07091999998
2018-12-06 14:00:00,103.43,104.68,102.88,103.37,18323.40527
2018-12-06 15:00:00,103.37,103.47,102.53,103.23,10437.840289999996
2018-12-06 16:00:00,103.23,104.0,103.22,103.49,6871.523660000003
2018-12-06 17:00:00,103.48,103.82,102.68,102.79,7936.531340000001
2018-12-06 18:00:00,102.79,102.9,99.3,99.85,24607.218069999995
2018-12-06 19:00:00,99.87,100.77,99.87,100.67,12140.27482
2018-12-06 20:00:00,100.69,102.62,99.94,100.32,20009.342410000005
2018-12-06 21:00:00,100.35,100.5,97.68,98.21,33861.81495000001
2018-12-06 22:00:00,98.21,100.17,97.0,99.31,58981.031590000006
2018-12-06 23:00:00,99.32,100.16,97.3,98.36,36138.594280000005
2018-12-07 00:00:00,98.36,98.75,96.84,97.92,28921.30835
2018-12-07 01:00:00,97.73,97.97,96.02,97.13,23008.22687
2018-12-07 02:00:00,97.1,97.25,95.32,96.53,22767.257609999993
2018-12-07 03:00:00,96.54,98.4,96.23,98.17,19996.5621
2018-12-07 04:00:00,98.14,98.17,97.07,97.72,10339.828570000003
2018-12-07 05:00:00,97.76,98.19,96.6,96.77,10395.973569999998
2018-12-07 06:00:00,96.78,96.8,94.08,94.11,16770.187500000004
2018-12-07 07:00:00,94.12,95.65,90.2,91.0,53778.306580000004
2018-12-07 08:00:00,91.18,94.5,87.2,87.59,65755.48680999999
2018-12-07 09:00:00,87.59,89.9,86.26,87.28,60292.06092000004
2018-12-07 10:00:00,87.28,88.49,83.76,84.68,63676.143390000005
2018-12-07 11:00:00,84.68,86.2,82.66,84.8,54308.99534000001
2018-12-07 12:00:00,84.8,85.83,84.42,85.19,48252.61366000001
2018-12-07 13:00:00,85.2,89.0,84.07,87.94,61344.55056999999
2018-12-07 14:00:00,87.94,87.94,85.61,86.51,36984.64637
2018-12-07 15:00:00,86.5,87.69,85.97,86.25,24223.22124000001
2018-12-07 16:00:00,86.27,87.3,83.74,84.55,33067.67757
2018-12-07 17:00:00,84.56,85.45,83.55,84.36,27280.000110000004
2018-12-07 18:00:00,84.36,85.3,83.95,84.52,12692.954740000001
2018-12-07 19:00:00,84.52,86.79,84.28,85.79,25505.723620000004
2018-12-07 20:00:00,85.79,85.99,84.5,85.26,21284.68974
2018-12-07 21:00:00,85.25,86.63,84.72,86.24,20926.278870000002
2018-12-07 22:00:00,86.22,88.34,86.03,87.45,32656.263579999995
2018-12-07 23:00:00,87.45,87.72,85.03,85.03,35523.88659000001
2018-12-08 00:00:00,85.05,85.99,82.83,83.28,59008.473609999994
2018-12-08 01:00:00,83.35,85.0,82.07,84.43,45416.424540000015
2018-12-08 02:00:00,84.43,85.62,83.5,84.04,27907.56016
2018-12-08 03:00:00,84.04,96.9,84.03,96.65,123676.79197000002
2018-12-08 04:00:00,96.68,96.9,90.54,91.35,67990.63660999999
2018-12-08 05:00:00,91.35,93.7,90.32,93.5,33681.691530000004
2018-12-08 06:00:00,93.58,93.83,91.21,93.74,20956.064110000003
2018-12-08 07:00:00,93.71,94.34,91.62,93.05,27660.74902000001
2018-12-08 08:00:00,93.06,98.0,92.96,97.83,46073.091309999996
2018-12-08 09:00:00,97.81,97.9,94.56,95.38,28611.119909999994
2018-12-08 10:00:00,95.38,95.84,93.65,94.66,26451.216799999995
2018-12-08 11:00:00,94.67,96.18,94.36,94.67,23508.920560000006
2018-12-08 12:00:00,94.69,95.3,92.72,92.94,20711.25248
2018-12-08 13:00:00,92.97,93.69,91.79,92.2,29994.28939
2018-12-08 14:00:00,92.22,92.71,91.04,91.69,37275.58193
2018-12-08 15:00:00,91.66,92.59,91.44,91.73,15413.158530000002
2018-12-08 16:00:00,91.73,91.77,89.19,89.38,30139.146259999994
2018-12-08 17:00:00,89.37,89.6,88.06,89.29,23337.978979999993
2018-12-08 18:00:00,89.3,90.99,88.61,89.08,27678.51691
2018-12-08 19:00:00,89.09,90.19,88.8,89.69,21980.326509999995
2018-12-08 20:00:00,89.7,89.76,86.2,88.25,32420.749879999992
2018-12-08 21:00:00,88.3,88.72,85.0,86.85,28361.043820000006
2018-12-08 22:00:00,86.84,88.37,86.1,87.57,25512.081449999994
2018-12-08 23:00:00,87.6,90.47,87.26,88.26,34851.35449
2018-12-09 00:00:00,88.27,90.28,88.1,88.32,32145.88988999999
2018-12-09 01:00:00,88.31,89.33,88.01,88.61,18669.793339999997
2018-12-09 02:00:00,88.64,90.33,88.33,90.19,15885.867759999997
2018-12-09 03:00:00,90.24,90.94,87.39,88.03,32301.740759999997
2018-12-09 04:00:00,88.07,88.1,85.3,85.81,32420.54341
2018-12-09 05:00:00,85.84,86.87,84.55,86.32,27711.45186
2018-12-09 06:00:00,86.33,92.5,85.62,92.28,30318.627009999997
2018-12-09 07:00:00,92.39,93.6,89.74,90.38,56443.38205
2018-12-09 08:00:00,90.39,91.73,90.16,90.94,23523.706230000007
2018-12-09 09:00:00,90.92,92.29,90.5,91.11,20090.925870000003
2018-12-09 10:00:00,91.12,92.15,90.98,91.87,12873.976560000003
2018-12-09 11:00:00,91.9,92.02,90.31,90.48,20977.02175
2018-12-09 12:00:00,90.48,90.9,90.37,90.64,9486.974279999999
2018-12-09 13:00:00,90.64,91.09,89.95,90.43,10990.172970000003
2018-12-09 14:00:00,90.43,91.53,89.01,91.47,18751.203879999997
2018-12-09 15:00:00,91.46,92.0,90.0,90.08,15890.46531
2018-12-09 16:00:00,90.18,90.98,90.1,90.74,11717.46131
2018-12-09 17:00:00,90.75,91.15,90.21,90.44,9669.123159999997
2018-12-09 18:00:00,90.4,90.58,89.51,89.67,13516.447480000003
2018-12-09 19:00:00,89.67,91.41,88.63,90.64,22188.512269999996
2018-12-09 20:00:00,90.67,91.48,90.13,90.45,15912.156979999998
2018-12-09 21:00:00,90.44,93.14,90.24,92.59,21885.01336
2018-12-09 22:00:00,92.58,95.21,92.58,93.35,55110.79178
2018-12-09 23:00:00,93.37,96.7,93.26,95.54,40941.515520000015
2018-12-10 00:00:00,95.52,97.0,94.48,95.85,33070.756760000004
2018-12-10 01:00:00,95.84,98.7,95.15,95.26,50270.46585999999
2018-12-10 02:00:00,95.29,96.56,95.05,95.89,19061.51584
2018-12-10 03:00:00,95.88,96.52,94.44,96.34,22670.98981
2018-12-10 04:00:00,96.34,96.55,94.6,95.29,19160.55505999999
2018-12-10 05:00:00,95.28,95.46,93.2,93.52,20146.946829999997
2018-12-10 06:00:00,93.53,94.38,92.74,92.93,16879.341450000004
2018-12-10 07:00:00,92.91,94.17,92.65,93.26,15733.319909999997
2018-12-10 08:00:00,93.26,95.0,93.17,94.17,19776.29228
2018-12-10 09:00:00,94.18,95.21,93.39,93.57,13555.450570000003
2018-12-10 10:00:00,93.57,93.94,92.06,92.54,14774.307710000003
2018-12-10 11:00:00,92.54,93.03,91.47,92.85,18735.16101
2018-12-10 12:00:00,92.82,92.94,91.93,92.39,10733.458690000003
2018-12-10 13:00:00,92.38,92.79,92.0,92.22,8857.40578
2018-12-10 14:00:00,92.28,92.4,90.04,91.08,25734.52427999999
2018-12-10 15:00:00,91.06,92.0,90.64,91.61,13306.664429999997
2018-12-10 16:00:00,91.59,91.79,90.88,91.06,14324.76917
2018-12-10 17:00:00,91.03,92.2,90.3,92.2,21424.785569999993
2018-12-10 18:00:00,92.11,92.2,91.42,91.79,14273.824750000005
2018-12-10 19:00:00,91.79,92.62,91.47,91.81,14636.280539999998
2018-12-10 20:00:00,91.79,91.82,90.64,91.1,18436.436420000005
2018-12-10 21:00:00,91.08,92.2,91.08,91.83,10812.318759999998
2018-12-10 22:00:00,91.82,92.03,90.56,90.77,19438.937339999997
2018-12-10 23:00:00,90.72,90.72,88.53,89.07,39413.91746000001
2018-12-11 00:00:00,89.06,91.69,88.11,90.14,41456.963509999994
2018-12-11 01:00:00,90.12,90.18,88.4,89.67,13332.405600000002
2018-12-11 02:00:00,89.67,90.18,88.9,89.41,13146.91895
2018-12-11 03:00:00,89.4,89.8,88.33,88.72,16376.831049999999
2018-12-11 04:00:00,88.68,90.09,88.4,89.76,18249.50399
2018-12-11 05:00:00,89.77,90.3,89.5,89.63,14837.631559999998
2018-12-11 06:00:00,89.63,90.24,89.0,90.2,5273.794330000001
2018-12-11 07:00:00,90.21,90.38,89.8,89.91,7664.44554
2018-12-11 08:00:00,89.88,90.0,89.31,89.77,9901.650380000001
2018-12-11 09:00:00,89.78,89.83,88.6,89.17,11275.999890000003
2018-12-11 10:00:00,89.16,89.55,88.76,89.31,6467.65284
2018-12-11 11:00:00,89.3,89.79,89.09,89.43,7651.295539999998
2018-12-11 12:00:00,89.45,91.0,89.42,90.39,16752.25824
2018-12-11 13:00:00,90.39,91.56,90.26,91.06,10777.77297
2018-12-11 14:00:00,91.08,91.65,90.45,90.45,14345.284850000002
2018-12-11 15:00:00,90.47,90.7,88.88,89.71,17750.015780000005
2018-12-11 16:00:00,89.71,90.32,89.32,90.32,13251.94177
2018-12-11 17:00:00,90.31,90.72,89.68,89.83,11075.754440000004
2018-12-11 18:00:00,89.81,90.0,87.02,87.39,39803.259790000004
2018-12-11 19:00:00,87.37,87.9,86.6,87.44,25491.68187
2018-12-11 20:00:00,87.43,87.56,86.91,87.23,18086.73231
2018-12-11 21:00:00,87.25,88.37,87.11,87.46,14668.74472
2018-12-11 22:00:00,87.46,87.61,86.34,87.0,17045.152919999993
2018-12-11 23:00:00,87.0,87.75,86.42,86.64,13155.26637
2018-12-12 00:00:00,86.65,87.17,85.83,87.09,17695.359009999996
2018-12-12 01:00:00,87.1,87.94,86.79,87.41,11206.614029999999
2018-12-12 02:00:00,87.4,87.51,86.63,87.14,7933.54613
2018-12-12 03:00:00,87.13,87.3,86.65,87.12,8328.707509999998
2018-12-12 04:00:00,87.11,87.62,86.97,87.59,7918.542069999999
2018-12-12 05:00:00,87.57,89.43,87.49,88.77,23849.597530000003
2018-12-12 06:00:00,88.74,88.79,87.68,88.02,8929.748100000004
2018-12-12 07:00:00,88.01,88.62,87.52,87.76,6629.263400000001
2018-12-12 08:00:00,87.77,87.79,86.63,87.47,10062.923929999997
2018-12-12 09:00:00,87.47,87.67,87.11,87.54,4565.804790000001
2018-12-12 10:00:00,87.53,88.47,87.39,88.15,11459.826539999996
2018-12-12 11:00:00,88.17,88.41,87.15,87.32,9607.694130000002
2018-12-12 12:00:00,87.31,87.77,86.96,87.75,7782.70862
2018-12-12 13:00:00,87.75,88.3,87.6,87.87,9772.290219999995
2018-12-12 14:00:00,87.86,89.5,87.72,88.47,16705.10066
2018-12-12 15:00:00,88.47,89.2,88.4,88.88,16532.11402
2018-12-12 16:00:00,88.88,89.14,88.3,88.66,8306.049879999997
2018-12-12 17:00:00,88.67,89.53,88.53,89.01,9854.442519999997
2018-12-12 18:00:00,89.02,90.4,89.02,90.13,21802.184310000004
2018-12-12 19:00:00,90.15,91.16,89.32,89.6,21637.409730000007
2018-12-12 20:00:00,89.58,89.97,89.22,89.4,10695.19871
2018-12-12 21:00:00,89.4,89.65,88.94,89.22,13158.145500000008
2018-12-12 22:00:00,89.16,90.42,88.93,89.29,15784.424240000002
2018-12-12 23:00:00,89.26,91.2,88.87,90.39,22061.65846
2018-12-13 00:00:00,90.4,91.31,89.93,90.2,22000.166859999994
2018-12-13 01:00:00,90.19,90.46,89.53,90.38,11541.048639999997
2018-12-13 02:00:00,90.39,90.5,90.0,90.27,4835.0778
2018-12-13 03:00:00,90.26,90.33,89.8,90.06,6196.391880000001
2018-12-13 04:00:00,90.05,90.51,89.97,90.16,7987.88566
2018-12-13 05:00:00,90.14,90.95,90.06,90.36,7632.028799999996
2018-12-13 06:00:00,90.37,90.49,88.9,89.16,8849.67009
2018-12-13 07:00:00,89.18,89.53,88.85,89.41,6605.794299999998
2018-12-13 08:00:00,89.39,89.75,89.01,89.28,5464.911090000001
2018-12-13 09:00:00,89.27,89.35,88.26,88.32,15394.101459999996
2018-12-13 10:00:00,88.33,88.85,88.2,88.67,7966.997750000001
2018-12-13 11:00:00,88.68,88.9,88.4,88.84,5900.796190000002
2018-12-13 12:00:00,88.82,88.85,88.01,88.28,9251.719990000003
2018-12-13 13:00:00,88.31,88.52,87.77,88.46,10101.18775
2018-12-13 14:00:00,88.48,88.61,88.0,88.51,9627.81363
2018-12-13 15:00:00,88.52,89.01,88.32,89.0,9577.75924
2018-12-13 16:00:00,88.99,89.31,88.6,89.29,14825.953589999996
2018-12-13 17:00:00,89.27,89.79,89.09,89.18,10014.147130000001
2018-12-13 18:00:00,89.16,89.46,88.88,89.44,7795.0316600000015
2018-12-13 19:00:00,89.47,89.49,88.62,88.74,9841.517540000003
2018-12-13 20:00:00,88.73,90.33,88.73,90.31,19699.945289999992
2018-12-13 21:00:00,90.33,90.64,89.8,89.97,10540.76843
2018-12-13 22:00:00,89.97,90.35,89.88,90.05,7953.758159999999
2018-12-13 23:00:00,90.03,90.68,89.85,90.45,10618.589110000003
2018-12-14 00:00:00,90.45,90.71,89.95,90.08,8456.33443
2018-12-14 01:00:00,90.09,90.21,89.44,89.54,7854.062
2018-12-14 02:00:00,89.53,89.77,89.4,89.66,4473.274600000001
2018-12-14 03:00:00,89.66,89.83,86.23,86.97,31166.491749999997
2018-12-14 04:00:00,86.97,87.36,84.71,85.24,51610.43921000001
2018-12-14 05:00:00,85.28,85.99,84.78,85.32,26426.673779999997
2018-12-14 06:00:00,85.32,85.98,84.77,85.52,22153.244559999996
2018-12-14 07:00:00,85.5,86.44,85.42,86.34,14502.78249
2018-12-14 08:00:00,86.35,87.25,85.0,86.53,18456.68865
2018-12-14 09:00:00,86.52,86.93,86.47,86.8,6939.712770000002
2018-12-14 10:00:00,86.81,86.87,85.91,86.29,13229.673109999996
2018-12-14 11:00:00,86.28,86.44,85.63,86.15,12999.278599999996
2018-12-14 12:00:00,86.15,86.81,86.01,86.78,8020.302540000002
2018-12-14 13:00:00,86.82,86.87,86.01,86.17,7560.986340000001
2018-12-14 14:00:00,86.17,86.67,86.09,86.65,6294.43062
2018-12-14 15:00:00,86.65,86.7,85.99,86.11,9615.861560000003
2018-12-14 16:00:00,86.12,86.63,85.3,85.61,13535.812809999998
2018-12-14 17:00:00,85.61,86.1,85.04,85.71,9697.49516
2018-12-14 18:00:00,85.69,86.48,85.46,86.2,9188.569919999998
2018-12-14 19:00:00,86.2,86.33,85.37,85.6,9258.451640000003
2018-12-14 20:00:00,85.61,86.5,85.3,86.33,11930.277400000003
2018-12-14 21:00:00,86.33,86.35,85.19,85.72,8884.168360000001
2018-12-14 22:00:00,85.71,86.23,85.19,85.9,13583.917090000004
2018-12-14 23:00:00,85.88,86.0,85.3,85.53,10230.139980000002
2018-12-15 00:00:00,85.55,85.76,83.54,83.92,33587.614700000006
2018-12-15 01:00:00,83.9,84.38,83.59,84.16,20982.19429
2018-12-15 02:00:00,84.16,84.24,83.38,83.73,13845.19844
2018-12-15 03:00:00,83.75,84.13,83.54,83.97,10524.202720000003
2018-12-15 04:00:00,83.98,84.18,83.43,83.55,11233.525469999999
2018-12-15 05:00:00,83.52,83.82,82.2,83.05,30826.310920000004
2018-12-15 06:00:00,83.05,85.0,83.04,84.12,20183.80950000001
2018-12-15 07:00:00,84.13,84.36,83.57,83.82,7395.111679999998
2018-12-15 08:00:00,83.82,84.43,83.33,84.23,12852.491159999994
2018-12-15 09:00:00,84.24,84.43,83.91,84.21,5393.92706
2018-12-15 10:00:00,84.2,84.59,83.5,84.43,6812.965390000002
2018-12-15 11:00:00,84.42,85.0,84.41,84.81,6437.988520000001
2018-12-15 12:00:00,84.8,85.0,84.6,84.75,6173.650159999998
2018-12-15 13:00:00,84.76,84.8,84.02,84.52,9764.657690000002
2018-12-15 14:00:00,84.52,84.76,84.25,84.47,6921.844010000002
2018-12-15 15:00:00,84.46,84.49,83.98,84.29,5131.620710000001
2018-12-15 16:00:00,84.29,84.47,84.11,84.14,3730.8206799999984
